timestamp,banknifty_ltp,banknifty_mid,rsi_5m,rsi_15m,ema20_5m,adx_5m,close_5m,call_strike,put_strike,raw_signal,confirmed_signal,active_trade_id,active_trade_side,active_trade_strike,active_pnl_pts
2026-08-18 14:35:00,49041.56,49041.56,61.81615302369342,69.9099787160086,48951.14415633784,16.72139062522388,49045.12,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:36:00,49030.1,49030.1,61.81615302369342,69.9099787160086,48951.14415633784,16.72139062522388,49045.12,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:37:00,49026.71,49026.71,61.81615302369342,69.9099787160086,48951.14415633784,16.72139062522388,49045.12,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:38:00,49037.79,49037.79,61.81615302369342,69.9099787160086,48951.14415633784,16.72139062522388,49045.12,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:39:00,49047.93,49047.93,62.020407332543655,69.9099787160086,48960.36185573424,17.44451962136371,49047.93,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:40:00,49028.18,49028.18,62.020407332543655,69.9099787160086,48960.36185573424,17.44451962136371,49047.93,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:41:00,49031.31,49031.31,62.020407332543655,69.9099787160086,48960.36185573424,17.44451962136371,49047.93,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:42:00,49000.41,49000.41,62.020407332543655,69.9099787160086,48960.36185573424,17.44451962136371,49047.93,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:43:00,49000.25,49000.25,62.020407332543655,69.9099787160086,48960.36185573424,17.44451962136371,49047.93,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:44:00,49005.41,49005.41,57.04761147453854,70.6610771269284,48964.65215518812,17.498556464957947,49005.41,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:45:00,49004.6,49004.6,57.04761147453854,70.6610771269284,48964.65215518812,17.498556464957947,49005.41,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:46:00,49005.11,49005.11,57.04761147453854,70.6610771269284,48964.65215518812,17.498556464957947,49005.41,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:47:00,49000.65,49000.65,57.04761147453854,70.6610771269284,48964.65215518812,17.498556464957947,49005.41,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:48:00,48976.38,48976.38,57.04761147453854,70.6610771269284,48964.65215518812,17.498556464957947,49005.41,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:49:00,48964.96,48964.96,52.717207917979394,70.6610771269284,48964.681473741635,17.018009527098798,48964.96,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:50:00,48957.04,48957.04,52.717207917979394,70.6610771269284,48964.681473741635,17.018009527098798,48964.96,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:51:00,48974.6,48974.6,52.717207917979394,70.6610771269284,48964.681473741635,17.018009527098798,48964.96,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:52:00,48957.39,48957.39,52.717207917979394,70.6610771269284,48964.681473741635,17.018009527098798,48964.96,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:53:00,48939.76,48939.76,52.717207917979394,70.6610771269284,48964.681473741635,17.018009527098798,48964.96,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:54:00,48933.62,48933.62,49.5771503180164,70.6610771269284,48961.7232381472,16.063860472444425,48933.62,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:55:00,48918.6,48918.6,49.5771503180164,70.6610771269284,48961.7232381472,16.063860472444425,48933.62,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:56:00,48937.01,48937.01,49.5771503180164,70.6610771269284,48961.7232381472,16.063860472444425,48933.62,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:57:00,48918.04,48918.04,49.5771503180164,70.6610771269284,48961.7232381472,16.063860472444425,48933.62,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:58:00,48890.8,48890.8,49.5771503180164,70.6610771269284,48961.7232381472,16.063860472444425,48933.62,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:59:00,48888.13,48888.13,45.35430335483958,63.8112972395534,48954.714358323654,15.519954777342264,48888.13,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:00:00,48873.54,48873.54,45.35430335483958,63.8112972395534,48954.714358323654,15.519954777342264,48888.13,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:01:00,48883.8,48883.8,45.35430335483958,63.8112972395534,48954.714358323654,15.519954777342264,48888.13,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:02:00,48875.13,48875.13,45.35430335483958,63.8112972395534,48954.714358323654,15.519954777342264,48888.13,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:03:00,48862.43,48862.43,45.35430335483958,63.8112972395534,48954.714358323654,15.519954777342264,48888.13,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:04:00,48849.26,48849.26,42.05779930076759,63.8112972395534,48944.67108610235,15.360803666910712,48849.26,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:05:00,48858.79,48858.79,42.05779930076759,63.8112972395534,48944.67108610235,15.360803666910712,48849.26,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:06:00,48841.77,48841.77,42.05779930076759,63.8112972395534,48944.67108610235,15.360803666910712,48849.26,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:07:00,48837.29,48837.29,42.05779930076759,63.8112972395534,48944.67108610235,15.360803666910712,48849.26,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:08:00,48811.92,48811.92,42.05779930076759,63.8112972395534,48944.67108610235,15.360803666910712,48849.26,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:09:00,48820.64,48820.64,39.76594904963123,63.8112972395534,48932.858601711654,15.8239927043558,48820.64,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:10:00,48837.44,48837.44,39.76594904963123,63.8112972395534,48932.858601711654,15.8239927043558,48820.64,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:11:00,48817.37,48817.37,39.76594904963123,63.8112972395534,48932.858601711654,15.8239927043558,48820.64,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:12:00,48828.02,48828.02,39.76594904963123,63.8112972395534,48932.858601711654,15.8239927043558,48820.64,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:13:00,48835.36,48835.36,39.76594904963123,63.8112972395534,48932.858601711654,15.8239927043558,48820.64,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:14:00,48826.76,48826.76,40.512453203815575,60.50599181557331,48922.75397297721,16.254096810554813,48826.76,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:15:00,48838.06,48838.06,40.512453203815575,60.50599181557331,48922.75397297721,16.254096810554813,48826.76,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:16:00,48833.25,48833.25,40.512453203815575,60.50599181557331,48922.75397297721,16.254096810554813,48826.76,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:17:00,48840.38,48840.38,40.512453203815575,60.50599181557331,48922.75397297721,16.254096810554813,48826.76,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:18:00,48846.49,48846.49,40.512453203815575,60.50599181557331,48922.75397297721,16.254096810554813,48826.76,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:19:00,48858.82,48858.82,44.39988369016582,60.50599181557331,48916.66502316986,16.439413368381203,48858.82,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:20:00,48870.98,48870.98,44.39988369016582,60.50599181557331,48916.66502316986,16.439413368381203,48858.82,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:21:00,48867.52,48867.52,44.39988369016582,60.50599181557331,48916.66502316986,16.439413368381203,48858.82,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:22:00,48846.99,48846.99,44.39988369016582,60.50599181557331,48916.66502316986,16.439413368381203,48858.82,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:23:00,48846.75,48846.75,44.39988369016582,60.50599181557331,48916.66502316986,16.439413368381203,48858.82,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:24:00,48860.05,48860.05,44.54959945771303,60.50599181557331,48911.2731162013,16.267313024314287,48860.05,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:25:00,48881.84,48881.84,44.54959945771303,60.50599181557331,48911.2731162013,16.267313024314287,48860.05,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:26:00,48890.1,48890.1,44.54959945771303,60.50599181557331,48911.2731162013,16.267313024314287,48860.05,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:27:00,48887.04,48887.04,44.54959945771303,60.50599181557331,48911.2731162013,16.267313024314287,48860.05,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:28:00,48912.89,48912.89,44.54959945771303,60.50599181557331,48911.2731162013,16.267313024314287,48860.05,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:29:00,48956.36,48956.36,54.810400914148914,64.66811039442935,48915.567105134505,15.582275447282639,48956.36,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:30:00,48968.74,48968.74,54.810400914148914,64.66811039442935,48915.567105134505,15.582275447282639,48956.36,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:31:00,48995.43,48995.43,54.810400914148914,64.66811039442935,48915.567105134505,15.582275447282639,48956.36,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:32:00,49000.71,49000.71,54.810400914148914,64.66811039442935,48915.567105134505,15.582275447282639,48956.36,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:33:00,49002.52,49002.52,54.810400914148914,64.66811039442935,48915.567105134505,15.582275447282639,48956.36,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:34:00,49011.04,49011.04,59.40351122419677,64.66811039442935,48924.65976178836,15.57106762260983,49011.04,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:35:00,49020.4,49020.4,59.40351122419677,64.66811039442935,48924.65976178836,15.57106762260983,49011.04,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:36:00,49010.97,49010.97,59.40351122419677,64.66811039442935,48924.65976178836,15.57106762260983,49011.04,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:37:00,49002.21,49002.21,59.40351122419677,64.66811039442935,48924.65976178836,15.57106762260983,49011.04,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:38:00,48992.02,48992.02,59.40351122419677,64.66811039442935,48924.65976178836,15.57106762260983,49011.04,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:39:00,49033.4,49033.4,61.1427853279163,64.66811039442935,48935.01597495138,15.904240120701793,49033.4,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:40:00,49020.8,49020.8,61.1427853279163,64.66811039442935,48935.01597495138,15.904240120701793,49033.4,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:41:00,48994.75,48994.75,61.1427853279163,64.66811039442935,48935.01597495138,15.904240120701793,49033.4,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:42:00,48984.98,48984.98,61.1427853279163,64.66811039442935,48935.01597495138,15.904240120701793,49033.4,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:43:00,48971.35,48971.35,61.1427853279163,64.66811039442935,48935.01597495138,15.904240120701793,49033.4,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:44:00,48958.09,48958.09,52.919246594077215,64.72155679155084,48937.213501146485,15.66657377609394,48958.09,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:45:00,48960.98,48960.98,52.919246594077215,64.72155679155084,48937.213501146485,15.66657377609394,48958.09,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:46:00,48944.48,48944.48,52.919246594077215,64.72155679155084,48937.213501146485,15.66657377609394,48958.09,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:47:00,48950.77,48950.77,52.919246594077215,64.72155679155084,48937.213501146485,15.66657377609394,48958.09,48800,49200,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:48:00,48932.86,48932.86,52.919246594077215,64.72155679155084,48937.213501146485,15.66657377609394,48958.09,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:49:00,48914.45,48914.45,48.8215320181911,64.72155679155084,48935.045548656344,14.831979950471128,48914.45,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:50:00,48912.11,48912.11,48.8215320181911,64.72155679155084,48935.045548656344,14.831979950471128,48914.45,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:51:00,48885.48,48885.48,48.8215320181911,64.72155679155084,48935.045548656344,14.831979950471128,48914.45,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:52:00,48867.8,48867.8,48.8215320181911,64.72155679155084,48935.045548656344,14.831979950471128,48914.45,48700,49100,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:53:00,48848.7,48848.7,48.8215320181911,64.72155679155084,48935.045548656344,14.831979950471128,48914.45,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:54:00,48833.63,48833.63,42.2903977862134,64.72155679155084,48925.38692497479,14.605767582076842,48833.63,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 15:55:00,48805.93,48805.93,42.2903977862134,64.72155679155084,48925.38692497479,14.605767582076842,48833.63,48600,49000,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:01:42,57290.0,57290.0,45.007549789618345,34.793938322557295,57351.328971645504,19.685623774168647,57323.12,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:02:35,57336.15,57336.15,40.489143392357704,46.34122853705597,57312.27429387582,17.44223618150424,57280.4,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:02:36,57336.15,57336.15,40.489143392357704,46.34122853705597,57312.27429387582,17.44223618150424,57280.4,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:03:18,57336.15,57336.15,40.489143392357704,46.34122853705597,57312.27429387582,17.44223618150424,57280.4,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:28,57333.95,57333.95,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:29,57333.95,57333.95,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:30,57336.65,57336.65,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:32,57340.9,57340.9,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:33,57346.15,57346.15,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:35,57346.1,57346.1,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:37,57349.95,57349.95,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:39,57350.45,57350.45,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:41,57347.75,57347.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:41,57347.75,57347.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:43,57353.4,57353.4,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:45,57350.85,57350.85,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:47,57356.45,57356.45,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:50,57359.8,57359.8,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:50,57359.8,57359.8,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:55,57360.45,57360.45,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:05:57,57360.45,57360.45,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:02,57357.2,57357.2,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:05,57357.85,57357.85,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:07,57356.5,57356.5,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:09,57349.25,57349.25,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57100,57500,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:11,57354.45,57354.45,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:13,57357.85,57357.85,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:15,57357.2,57357.2,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:17,57357.4,57357.4,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:19,57359.35,57359.35,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:21,57356.1,57356.1,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:22,57358.6,57358.6,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:24,57364.55,57364.55,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:26,57357.3,57357.3,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:28,57362.0,57362.0,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:30,57364.75,57364.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:31,57365.3,57365.3,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:33,57358.7,57358.7,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:35,57362.0,57362.0,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:37,57362.8,57362.8,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:39,57359.3,57359.3,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:41,57359.75,57359.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:43,57358.7,57358.7,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:45,57360.55,57360.55,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:47,57360.75,57360.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:49,57359.75,57359.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:51,57360.5,57360.5,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:52,57360.5,57360.5,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:53,57358.85,57358.85,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:56,57356.75,57356.75,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:06:59,57355.95,57355.95,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:01,57351.95,57351.95,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:02,57353.3,57353.3,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:04,57353.4,57353.4,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:06,57355.4,57355.4,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:07,57357.55,57357.55,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:09,57351.5,57351.5,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
2026-08-18 14:07:11,57350.4,57350.4,40.43413514928455,24.954814028828523,57147.087757379944,36.778972244368,57093.2,57200,57600,NO_TRADE,NO_TRADE,,,,
